name,year,duration,genre,rating,votes,director,actor_1,actor_2,actor_3
lanka,2011,107,Crime,5.8,205,Maqbool Khan,Manoj Bajpayee,Arjan Bajwa,Tia Bajpai
lanka,2011,107,Drama,5.8,205,Maqbool Khan,Manoj Bajpayee,Arjan Bajwa,Tia Bajpai
lashkar,1989,176,Action,5.8,43,Jagdish Kadar,Kader Kashmiri,Dev Anand,Javed Jaffrey
lashkar,1989,176,Crime,5.8,43,Jagdish Kadar,Kader Kashmiri,Dev Anand,Javed Jaffrey
lashkar,1989,176,Drama,5.8,43,Jagdish Kadar,Kader Kashmiri,Dev Anand,Javed Jaffrey
lashtam pashtam,2018,108,Drama,6,77,Manav Bhalla,Dolly Ahluwalia,Priyanshu Chatterjee,Tisca Chopra
last chance the moment i finally embraced the futility of existence,2019,74,Comedy,8.8,10,Ronit Jadhav,Ronit Jadhav,Rohit D'Souza,Darshil Gandhi
last chance the moment i finally embraced the futility of existence,2019,74,Drama,8.8,10,Ronit Jadhav,Ronit Jadhav,Rohit D'Souza,Darshil Gandhi
lateef,2013,118,Action,3.4,124,Israr Ahmed,Nawazuddin Siddiqui,Kader Khan,Murli Sharma
lateef,2013,118,Crime,3.4,124,Israr Ahmed,Nawazuddin Siddiqui,Kader Khan,Murli Sharma
lateef,2013,118,Drama,3.4,124,Israr Ahmed,Nawazuddin Siddiqui,Kader Khan,Murli Sharma
lateef to laden,2018,92,Comedy,6.6,7,Shahid Kazmi,Sajad Khaki,Tariq Imtyaz,Mushtaq Ali
latt saheb,1967,160,Comedy,6.5,50,Hari Walia,Shammi Kapoor,Nutan,Prem Chopra
latt saheb,1967,160,Drama,6.5,50,Hari Walia,Shammi Kapoor,Nutan,Prem Chopra
latt saheb,1967,160,Musical,6.5,50,Hari Walia,Shammi Kapoor,Nutan,Prem Chopra
lav kush,1997,110,Adventure,6,22,V. Madhusudan Rao,Jeetendra,Jaya Prada,Arun Govil
lav kush,1997,110,Drama,6,22,V. Madhusudan Rao,Jeetendra,Jaya Prada,Arun Govil
lav kush,1997,110,Fantasy,6,22,V. Madhusudan Rao,Jeetendra,Jaya Prada,Arun Govil
lava kusa the warrior twins,2010,120,Animation,6.6,32,Dhavala Satyam,Natalie DP,Arun Govil,Robert Lang
lavanya preeti,1993,90,Drama,5.2,9,Apurba Kishore Bir,Aditi Bir,Saumysri Misra,Tara Shankar Misra
laxmii,2020,141,Action,2.4,49164,Lawrence Raghavendra,Balakrishnan Thevar,Akshay Kumar,Kiara Advani
laxmii,2020,141,Comedy,2.4,49164,Lawrence Raghavendra,Balakrishnan Thevar,Akshay Kumar,Kiara Advani
laxmii,2020,141,Horror,2.4,49164,Lawrence Raghavendra,Balakrishnan Thevar,Akshay Kumar,Kiara Advani
le gaya saddam,2012,113,Comedy,6.2,18,Amjad Khan,Shahbaz Baweja,Umesh Gautam,Nandini Jumani
le halua le,2012,125,Comedy,5.3,199,Raja Chanda,Laboni Sarkar,Payel Sarkar,Subhasish Mukherjee
le halua le,2012,125,Drama,5.3,199,Raja Chanda,Laboni Sarkar,Payel Sarkar,Subhasish Mukherjee
le halua le,2012,125,Romance,5.3,199,Raja Chanda,Laboni Sarkar,Payel Sarkar,Subhasish Mukherjee
leader,1964,176,Comedy,7.3,190,Ram Mukherjee,Dilip Kumar,Vyjayanthimala,Jayant
leader,1964,176,Romance,7.3,190,Ram Mukherjee,Dilip Kumar,Vyjayanthimala,Jayant
leader,1964,176,Thriller,7.3,190,Ram Mukherjee,Dilip Kumar,Vyjayanthimala,Jayant
leatherface,1939,166,Action,6.6,8,Vijay Bhatt,Paidi Jairaj,Miss Mehtab,Shirin Banu
leatherface,1939,166,Adventure,6.6,8,Vijay Bhatt,Paidi Jairaj,Miss Mehtab,Shirin Banu
leaving home the life and music of indian ocean,2008,115,Documentary,8.9,94,Jaideep Varma,Kilam Amit,Asheem Chakravarty,Rahul Ram
leaving home the life and music of indian ocean,2008,115,Music,8.9,94,Jaideep Varma,Kilam Amit,Asheem Chakravarty,Rahul Ram
lekar hum deewana dil,2014,140,Comedy,4.9,679,Arif Ali,Armaan Jain,Deeksha Seth,Varun Badola
lekar hum deewana dil,2014,140,Romance,4.9,679,Arif Ali,Armaan Jain,Deeksha Seth,Varun Badola
lekin...,1990,171,Drama,7.5,331,Gulzar,Vinod Khanna,Dimple Kapadia,Amjad Khan
lekin...,1990,171,Fantasy,7.5,331,Gulzar,Vinod Khanna,Dimple Kapadia,Amjad Khan
lekin...,1990,171,Musical,7.5,331,Gulzar,Vinod Khanna,Dimple Kapadia,Amjad Khan
lens,2016,109,Drama,6.7,1111,Jayaprakash Radhakrishnan,Anand Sami,Jayaprakash Radhakrishnan,Misha Ghoshal
lens,2016,109,Mystery,6.7,1111,Jayaprakash Radhakrishnan,Anand Sami,Jayaprakash Radhakrishnan,Misha Ghoshal
lens,2016,109,Thriller,6.7,1111,Jayaprakash Radhakrishnan,Anand Sami,Jayaprakash Radhakrishnan,Misha Ghoshal
let's be friends!,2002,149,Comedy,5.1,5207,Kunal Kohli,Hrithik Roshan,Kareena Kapoor,Rani Mukerji
let's be friends!,2002,149,Drama,5.1,5207,Kunal Kohli,Hrithik Roshan,Kareena Kapoor,Rani Mukerji
let's be friends!,2002,149,Family,5.1,5207,Kunal Kohli,Hrithik Roshan,Kareena Kapoor,Rani Mukerji
let's bring our heroes home,2004,163,Action,6.1,1404,Milan Luthria,Amitabh Bachchan,Sanjay Dutt,Akshaye Khanna
let's bring our heroes home,2004,163,Drama,6.1,1404,Milan Luthria,Amitabh Bachchan,Sanjay Dutt,Akshaye Khanna
let's bring our heroes home,2004,163,Thriller,6.1,1404,Milan Luthria,Amitabh Bachchan,Sanjay Dutt,Akshaye Khanna
let's dance,2009,125,Crime,5.7,19,Aarif Sheikh,Gayatri Bahl,Aqib Afzaal,Ajay Chaudhary
let's dance,2009,125,Drama,5.7,19,Aarif Sheikh,Gayatri Bahl,Aqib Afzaal,Ajay Chaudhary
let's dance,2009,125,Musical,5.7,19,Aarif Sheikh,Gayatri Bahl,Aqib Afzaal,Ajay Chaudhary
let's enjoy,2004,108,Comedy,6.3,116,Siddharth Anand Kumar,Ankur Tewari,Aashish Chaudhary,Roshni Chopra
let's talk about 'it',2017,77,Horror,5.7,14,Kshitij Sharma,Kshitij Sharma,Anoma Pabuwal,Deeya Dey
let's talk about 'it',2017,77,Mystery,5.7,14,Kshitij Sharma,Kshitij Sharma,Anoma Pabuwal,Deeya Dey
liar's dice,2013,104,Adventure,6.8,949,Geethu Mohandas,Nawazuddin Siddiqui,Geetanjali Thapa,Manya Gupta
liar's dice,2013,104,Drama,6.8,949,Geethu Mohandas,Nawazuddin Siddiqui,Geetanjali Thapa,Manya Gupta
liar's dice,2013,104,Family,6.8,949,Geethu Mohandas,Nawazuddin Siddiqui,Geetanjali Thapa,Manya Gupta
libaas,1988,137,Drama,8.2,37,Gulzar,Shabana Azmi,Utpal Dutt,Naseeruddin Shah
lie,2017,145,Action,5.9,880,Hanu Raghavapudi,Nithiin,Megha Akash,Ravi Kishan
lie,2017,145,Adventure,5.9,880,Hanu Raghavapudi,Nithiin,Megha Akash,Ravi Kishan
lie,2017,145,Thriller,5.9,880,Hanu Raghavapudi,Nithiin,Megha Akash,Ravi Kishan
life express,2010,125,Drama,4.4,47,Anup Das,Rituparna Sengupta,Kiran Janjani,Yashpal Sharma
life in a metro,2007,132,Comedy,7.4,11346,Anurag Basu,Dharmendra,Irrfan Khan,Konkona Sen Sharma
life in a metro,2007,132,Drama,7.4,11346,Anurag Basu,Dharmendra,Irrfan Khan,Konkona Sen Sharma
life in a metro,2007,132,Romance,7.4,11346,Anurag Basu,Dharmendra,Irrfan Khan,Konkona Sen Sharma
life is beautiful,2014,116,Comedy,5.4,45,Manoj Amarnani,Manoj Amarnani,Nancy Brunetta,Anokhi Dalvi
life is beautiful,2014,116,Romance,5.4,45,Manoj Amarnani,Manoj Amarnani,Nancy Brunetta,Anokhi Dalvi
life ki aisi ki taisi,2017,130,Comedy,5.5,16,Ejaz Ahmed,Ejaz Ahmed,Prerna Gupta,Javed Hyder
life ki toh lag gayi,2012,155,Action,5.3,255,Rakesh Mehta,Kay Kay Menon,Ranvir Shorey,Pradhuman Singh
life ki toh lag gayi,2012,155,Comedy,5.3,255,Rakesh Mehta,Kay Kay Menon,Ranvir Shorey,Pradhuman Singh
life mein kabhie kabhiee,2007,145,Drama,5.8,271,Vikram Bhatt,Aftab Shivdasani,Dino Morea,Anuj Sawhney
life mein kabhie kabhiee,2007,145,Thriller,5.8,271,Vikram Bhatt,Aftab Shivdasani,Dino Morea,Anuj Sawhney
life mein time nahi hai kisi ko,2019,119,Comedy,7.1,23,Manoj Sharma,Rajniesh Duggall,Krishna Abhishek,Yuvika Chaudhary
life mein time nahi hai kisi ko,2019,119,Drama,7.1,23,Manoj Sharma,Rajniesh Duggall,Krishna Abhishek,Yuvika Chaudhary
life of an outcast,2018,81,Drama,6.6,36,Pawan k Shrivastava,Ravi Sah,Shalini Mohan,Bhaskar Jha
life of pi,2012,127,Adventure,7.9,591417,Ang Lee,Suraj Sharma,Irrfan Khan,Adil Hussain
life of pi,2012,127,Drama,7.9,591417,Ang Lee,Suraj Sharma,Irrfan Khan,Adil Hussain
life of pi,2012,127,Fantasy,7.9,591417,Ang Lee,Suraj Sharma,Irrfan Khan,Adil Hussain
life's for living aadmi,1939,164,Drama,6.4,11,Shantaram Rajaram Vankudre,Shahu Modak,Shanta Hublikar,Sundarabai
life's for living aadmi,1939,164,Romance,6.4,11,Shantaram Rajaram Vankudre,Shahu Modak,Shanta Hublikar,Sundarabai
life's good,2012,100,Drama,5.9,7,Ananth Narayan Mahadevan,Saniya Anklesaria,Sunita Sen Gupta,Darshan Jariwala
life's good,2012,100,Family,5.9,7,Ananth Narayan Mahadevan,Saniya Anklesaria,Sunita Sen Gupta,Darshan Jariwala
lihaaf the quilt,2019,85,Drama,7.1,29,Rahat Kazmi,Tannishtha Chatterjee,Sonal Sehgal,Virendra Saxena
like stars on earth,2007,165,Drama,8.4,175810,Aamir Khan,Amole Gupte,Darsheel Safary,Aamir Khan
like stars on earth,2007,165,Family,8.4,175810,Aamir Khan,Amole Gupte,Darsheel Safary,Aamir Khan
lingaa,2014,174,Action,5.6,5137,K.S. Ravikumar,Rajinikanth,Anushka Shetty,Sonakshi Sinha
lingaa,2014,174,Comedy,5.6,5137,K.S. Ravikumar,Rajinikanth,Anushka Shetty,Sonakshi Sinha
lingaa,2014,174,Drama,5.6,5137,K.S. Ravikumar,Rajinikanth,Anushka Shetty,Sonakshi Sinha
lion,2016,118,Biography,8,220526,Garth Davis,Dev Patel,Nicole Kidman,Rooney Mara
lion,2016,118,Drama,8,220526,Garth Davis,Dev Patel,Nicole Kidman,Rooney Mara
lipstick under my burkha,2016,117,Comedy,6.8,6373,Alankrita Shrivastava,Aahana Kumra,Ratna Pathak Shah,Konkona Sen Sharma
lipstick under my burkha,2016,117,Drama,6.8,6373,Alankrita Shrivastava,Aahana Kumra,Ratna Pathak Shah,Konkona Sen Sharma
listen... amaya,2013,108,Drama,6.6,588,Avinash Kumar Singh,Farooq Shaikh,Deepti Naval,Swara Bhaskar
little baby,2019,105,Family,8.6,1417,Shekhar S. Jha,Priyanshu Chatterjee,Gulnaz Siganporia,Aadi
little john,2001,126,Action,5.1,207,Singeetam Srinivasa Rao,Bharti Achrekar,Fathima Babu,Ash Chandler
little john,2001,126,Fantasy,5.1,207,Singeetam Srinivasa Rao,Bharti Achrekar,Fathima Babu,Ash Chandler
little john,2001,126,Musical,5.1,207,Singeetam Srinivasa Rao,Bharti Achrekar,Fathima Babu,Ash Chandler
little singham kaal ka badla,2020,69,Animation,6.1,12,Prakash Satam,Jigna Bharadhwaj,Neshma Chemburkar,Saumya Daan
little singham kaal ka badla,2020,69,Action,6.1,12,Prakash Satam,Jigna Bharadhwaj,Neshma Chemburkar,Saumya Daan
little terrors,2014,103,Drama,5.8,102,Maninder Chana,Om Puri,Deep Dhillon,Aamrik Arjun
loafer,1996,160,Action,5.1,510,David Dhawan,Anil Kapoor,Juhi Chawla,Kulbhushan Kharbanda
loafer,1996,160,Comedy,5.1,510,David Dhawan,Anil Kapoor,Juhi Chawla,Kulbhushan Kharbanda
loafer,1996,160,Romance,5.1,510,David Dhawan,Anil Kapoor,Juhi Chawla,Kulbhushan Kharbanda
loafer,1973,138,Romance,6.5,156,A. Bhimsingh,Dharmendra,Mumtaz,Roopesh Kumar
loafer,1973,138,Thriller,6.5,156,A. Bhimsingh,Dharmendra,Mumtaz,Roopesh Kumar
loc kargil,2003,255,Drama,5.2,2601,J.P. Dutta,Sanjay Dutt,Ajay Devgn,Saif Ali Khan
loc kargil,2003,255,History,5.2,2601,J.P. Dutta,Sanjay Dutt,Ajay Devgn,Saif Ali Khan
loc kargil,2003,255,War,5.2,2601,J.P. Dutta,Sanjay Dutt,Ajay Devgn,Saif Ali Khan
loev,2015,92,Drama,5.8,2434,Sudhanshu Saria,Dhruv Ganesh,Siddharth Menon,Shiv Panditt
loev,2015,92,Romance,5.8,2434,Sudhanshu Saria,Dhruv Ganesh,Siddharth Menon,Shiv Panditt
login,2012,125,Drama,6.1,99,Sanjeev Reddy,Himanshu Bhatt,Raadhika Singh,Akkash Basnet
login,2012,125,Thriller,6.1,99,Sanjeev Reddy,Himanshu Bhatt,Raadhika Singh,Akkash Basnet
loha,1987,153,Action,6,217,Raj N. Sippy,Dharmendra,Shatrughan Sinha,Karan Kapoor
loha,1987,153,Drama,6,217,Raj N. Sippy,Dharmendra,Shatrughan Sinha,Karan Kapoor
loha,1987,153,Thriller,6,217,Raj N. Sippy,Dharmendra,Shatrughan Sinha,Karan Kapoor
loha,1997,160,Action,5.5,515,Kanti Shah,Dharmendra,Mithun Chakraborty,Govinda
lohardaga,2019,120,Drama,7.8,8,Lal Vijay Shahdeo,Vijay Raaz,Sanjay Mishra,Akhilendra Mishra
loins of punjab presents,2007,88,Comedy,7,761,Manish Acharya,Shabana Azmi,Ajay Naidu,Ayesha Dharker
loins of punjab presents,2007,88,Music,7,761,Manish Acharya,Shabana Azmi,Ajay Naidu,Ayesha Dharker
london,2005,149,Action,4.4,98,Sundar C.,Prashanth,Ankita,Mumtaz
london,2005,149,Comedy,4.4,98,Sundar C.,Prashanth,Ankita,Mumtaz
london,2005,149,Drama,4.4,98,Sundar C.,Prashanth,Ankita,Mumtaz
london calling,2009,90,Action,3.8,8,Babbar Subhash,Bobby Khan,Milind Gunaji,Nawab Shah
london calling,2009,90,Drama,3.8,8,Babbar Subhash,Bobby Khan,Milind Gunaji,Nawab Shah
london calling,2009,90,Fantasy,3.8,8,Babbar Subhash,Bobby Khan,Milind Gunaji,Nawab Shah
london confidental,2020,77,Crime,6.4,1653,Kanwal Sethi,Mouni Roy,Purab Kohli,Kiren Jogi
london confidental,2020,77,Drama,6.4,1653,Kanwal Sethi,Mouni Roy,Purab Kohli,Kiren Jogi
london confidental,2020,77,Thriller,6.4,1653,Kanwal Sethi,Mouni Roy,Purab Kohli,Kiren Jogi
london dreams,2009,146,Drama,5.3,4375,Vipul Amrutlal Shah,Salman Khan,Ajay Devgn,Om Puri
london dreams,2009,146,Music,5.3,4375,Vipul Amrutlal Shah,Salman Khan,Ajay Devgn,Om Puri
london paris new york,2012,100,Romance,5.7,3677,Anu Menon,Ali Zafar,Aditi Rao Hydari,Candice Pereira
long dark road,2014,68,Crime,7.7,45,Moosa Saleem,Atif Rashid,Saurabh Kumar,Anamika Raj
long dark road,2014,68,Drama,7.7,45,Moosa Saleem,Atif Rashid,Saurabh Kumar,Anamika Raj
long dark road,2014,68,Thriller,7.7,45,Moosa Saleem,Atif Rashid,Saurabh Kumar,Anamika Raj
long live brij mohan,2017,105,Comedy,6.8,2573,Nikhil Bhat,Arjun Mathur,Nidhi Singh,Sheetal Thakur
long live brij mohan,2017,105,Crime,6.8,2573,Nikhil Bhat,Arjun Mathur,Nidhi Singh,Sheetal Thakur
long live brij mohan,2017,105,Drama,6.8,2573,Nikhil Bhat,Arjun Mathur,Nidhi Singh,Sheetal Thakur
loot,2011,110,Action,3.3,303,Rajnish Thakur,Shweta Bhardwaj,Mimoh Chakraborty,Prem Chopra
loot,2011,110,Comedy,3.3,303,Rajnish Thakur,Shweta Bhardwaj,Mimoh Chakraborty,Prem Chopra
loot,2011,110,Crime,3.3,303,Rajnish Thakur,Shweta Bhardwaj,Mimoh Chakraborty,Prem Chopra
lootcase,2020,132,Comedy,7.6,15188,Rajesh Krishnan,Kunal Khemu,Rasika Dugal,Vijay Raaz
lootcase,2020,132,Crime,7.6,15188,Rajesh Krishnan,Kunal Khemu,Rasika Dugal,Vijay Raaz
lootera,2013,136,Drama,7.3,14888,Vikramaditya Motwane,Ranveer Singh,Sonakshi Sinha,Barun Chanda
lootera,2013,136,Romance,7.3,14888,Vikramaditya Motwane,Ranveer Singh,Sonakshi Sinha,Barun Chanda
lootere,1993,156,Action,5.1,267,Dharmesh Darshan,Sunny Deol,Juhi Chawla,Dinesh Anand
lootere,1993,156,Romance,5.1,267,Dharmesh Darshan,Sunny Deol,Juhi Chawla,Dinesh Anand
lootere,1993,156,Thriller,5.1,267,Dharmesh Darshan,Sunny Deol,Juhi Chawla,Dinesh Anand
lorni - the flaneur,2019,107,Crime,7,5,Wanphrang Diengdoh,Poonam Agarwal,Elizer Bareh,Deihokhlang Basaiawmoit
lorni - the flaneur,2019,107,Mystery,7,5,Wanphrang Diengdoh,Poonam Agarwal,Elizer Bareh,Deihokhlang Basaiawmoit
love,1991,152,Drama,5.9,1267,Suresh Krishna,Salman Khan,Arun Bakshi,Rita Bhaduri
love,1991,152,Musical,5.9,1267,Suresh Krishna,Salman Khan,Arun Bakshi,Rita Bhaduri
love,1991,152,Romance,5.9,1267,Suresh Krishna,Salman Khan,Arun Bakshi,Rita Bhaduri
love 86,1986,145,Drama,5.7,87,Esmayeel Shroff,Tanuja,Rohan Kapoor,Neelam Kothari
love 86,1986,145,Romance,5.7,87,Esmayeel Shroff,Tanuja,Rohan Kapoor,Neelam Kothari
love aaj kal,2020,142,Drama,4.7,6994,Imtiaz Ali,Kartik Aaryan,Sara Ali Khan,Randeep Hooda
love aaj kal,2020,142,Romance,4.7,6994,Imtiaz Ali,Kartik Aaryan,Sara Ali Khan,Randeep Hooda
love aaj kal,2009,128,Comedy,6.8,15191,Imtiaz Ali,Saif Ali Khan,Deepika Padukone,Rishi Kapoor
love aaj kal,2009,128,Drama,6.8,15191,Imtiaz Ali,Saif Ali Khan,Deepika Padukone,Rishi Kapoor
love aaj kal,2009,128,Romance,6.8,15191,Imtiaz Ali,Saif Ali Khan,Deepika Padukone,Rishi Kapoor
love alive,2016,90,Thriller,7.4,26,Aditya Warang,Raushan Jha,Kajal Solanki,Qasim Khan
love and shukla,2017,107,Comedy,7.4,828,Jatla Siddartha,Saharsh Kumar Shukla,Taneea Rajawat,Hima Singh
love and shukla,2017,107,Drama,7.4,828,Jatla Siddartha,Saharsh Kumar Shukla,Taneea Rajawat,Hima Singh
love and shukla,2017,107,Romance,7.4,828,Jatla Siddartha,Saharsh Kumar Shukla,Taneea Rajawat,Hima Singh
love at times square,2003,120,Drama,3.8,205,Dev Anand,Dev Anand,Heenee Kaushik,Shoib Khan
love at times square,2003,120,Romance,3.8,205,Dev Anand,Dev Anand,Heenee Kaushik,Shoib Khan
love birds,1997,160,Romance,5.1,126,P. Vasu,Apache Indian,Prabhu Deva,Aachi Manorama
love breakups zindagi,2011,156,Comedy,5.8,1006,Sahil Sangha,Zayed Khan,Dia Mirza,Cyrus Sahukar
love breakups zindagi,2011,156,Drama,5.8,1006,Sahil Sangha,Zayed Khan,Dia Mirza,Cyrus Sahukar
love breakups zindagi,2011,156,Romance,5.8,1006,Sahil Sangha,Zayed Khan,Dia Mirza,Cyrus Sahukar
love exchange,2015,122,Romance,5.2,47,Raj Shetty,Mohit Madaan,Jyoti Sharma,Manoj Pahwa
love express,2011,141,Comedy,5.3,117,Sunny Bhambhani,Sahil Mehta,Mannat Ravi,Vikas Katyal
love express,2011,141,Drama,5.3,117,Sunny Bhambhani,Sahil Mehta,Mannat Ravi,Vikas Katyal
love game,2009,107,Romance,6,10,Abhinay Deo,Divya Dutta,Kalpana Pandit,Jesse Randhawa
love games,2016,114,Crime,4.3,873,Vikram Bhatt,Patralekhaa Paul,Tara-Alisha Berry,Gaurav Arora
love games,2016,114,Thriller,4.3,873,Vikram Bhatt,Patralekhaa Paul,Tara-Alisha Berry,Gaurav Arora
love in india,2009,91,Documentary,6.5,246,Qaushiq Mukherjee,Diveyaa Dwivedi,Divyaa Dwivedi,Ranajit Mohanty
love in india,2009,91,Drama,6.5,246,Qaushiq Mukherjee,Diveyaa Dwivedi,Divyaa Dwivedi,Ranajit Mohanty
love in japan,2006,136,Action,3.1,15,Akram Shaikh,Ketki Dave,Shakti Kapoor,Bobby Khan
love in japan,2006,136,Comedy,3.1,15,Akram Shaikh,Ketki Dave,Shakti Kapoor,Bobby Khan
love in japan,2006,136,Crime,3.1,15,Akram Shaikh,Ketki Dave,Shakti Kapoor,Bobby Khan
love in nepal,2004,143,Drama,3.6,120,Rajat Mukherjee,Sonu Nigam,Flora Saini,Jharana Bajracharya
love in nepal,2004,143,Mystery,3.6,120,Rajat Mukherjee,Sonu Nigam,Flora Saini,Jharana Bajracharya
love in nepal,2004,143,Romance,3.6,120,Rajat Mukherjee,Sonu Nigam,Flora Saini,Jharana Bajracharya
love in tokyo,1966,164,Romance,6.8,154,Pramod Chakravorty,Joy Mukherjee,Asha Parekh,Mehmood
love in tokyo,1966,164,Comedy,6.8,154,Pramod Chakravorty,Joy Mukherjee,Asha Parekh,Mehmood
love in tokyo,1966,164,Drama,6.8,154,Pramod Chakravorty,Joy Mukherjee,Asha Parekh,Mehmood
love ke chakkar mein,2006,126,Comedy,4.2,40,B.H. Tharun Kumar,Rishi Kapoor,Akshat Bhatia,Namitha
love ke funday,2016,132,Comedy,6.6,13,Indervesh Yogee,Nivedita Chandel,Pooja Banerjee,Shaleen Bhanot
love ke liye kuch bhi karega,2001,131,Comedy,6,1567,Eeshwar Nivas,Saif Ali Khan,Fardeen Khan,Aftab Shivdasani
love ke liye kuch bhi karega,2001,131,Crime,6,1567,Eeshwar Nivas,Saif Ali Khan,Fardeen Khan,Aftab Shivdasani
love ke liye kuch bhi karega,2001,131,Romance,6,1567,Eeshwar Nivas,Saif Ali Khan,Fardeen Khan,Aftab Shivdasani
love khichdi,2009,130,Comedy,5.7,304,Srinivas Bhashyam,Randeep Hooda,Rituparna Sengupta,Sada
love khichdi,2009,130,Drama,5.7,304,Srinivas Bhashyam,Randeep Hooda,Rituparna Sengupta,Sada
love khichdi,2009,130,Romance,5.7,304,Srinivas Bhashyam,Randeep Hooda,Rituparna Sengupta,Sada
love love love,1989,146,Drama,5.5,867,Babbar Subhash,Aamir Khan,Juhi Chawla,Gulshan Grover
love love love,1989,146,Romance,5.5,867,Babbar Subhash,Aamir Khan,Juhi Chawla,Gulshan Grover
love marriage,1959,157,Romance,7.6,60,Subodh Mukherji,Dev Anand,Mala Sinha,Abhi Bhattacharya
love per square foot,2018,133,Comedy,7.2,7588,Anand Tiwari,Vicky Kaushal,Angira Dhar,Alankrita Sahai
love per square foot,2018,133,Romance,7.2,7588,Anand Tiwari,Vicky Kaushal,Angira Dhar,Alankrita Sahai
love qubool hai,2020,94,Drama,10,5,Saif Ali Sayeed,Ahaan Jha,Mahesh Narayan,Rajasree Rajakumari
love qubool hai,2020,94,Romance,10,5,Saif Ali Sayeed,Ahaan Jha,Mahesh Narayan,Rajasree Rajakumari
love shagun,2016,120,Comedy,4.4,104,Saandesh Nayak,Anuj Sachdeva,Nidhi Subbaiah,Manit Joura
love shagun,2016,120,Romance,4.4,104,Saandesh Nayak,Anuj Sachdeva,Nidhi Subbaiah,Manit Joura
love sonia,2018,122,Drama,7.4,1570,Tabrez Noorani,Abhishek Bharate,Riya Sisodiya,Mrunal Thakur
love sorries,2021,101,Comedy,9.3,79,Gautam Joshi,Prashant Chaubey,Puneet Chouksey,Amitabh Gupta
love sorries,2021,101,Drama,9.3,79,Gautam Joshi,Prashant Chaubey,Puneet Chouksey,Amitabh Gupta
love sorries,2021,101,Romance,9.3,79,Gautam Joshi,Prashant Chaubey,Puneet Chouksey,Amitabh Gupta
love story,1981,161,Drama,6.5,377,Rajendra Kumar,Rahul Rawail,Kumar Gaurav,Vijayata Pandit
love story,1981,161,Musical,6.5,377,Rajendra Kumar,Rahul Rawail,Kumar Gaurav,Vijayata Pandit
love story,1981,161,Romance,6.5,377,Rajendra Kumar,Rahul Rawail,Kumar Gaurav,Vijayata Pandit
love story 2050,2008,180,Action,2.6,2334,Harry Baweja,Harman Baweja,Priyanka Chopra Jonas,Boman Irani
love story 2050,2008,180,Adventure,2.6,2334,Harry Baweja,Harman Baweja,Priyanka Chopra Jonas,Boman Irani
love story 2050,2008,180,Drama,2.6,2334,Harry Baweja,Harman Baweja,Priyanka Chopra Jonas,Boman Irani
love trainning,2018,129,Comedy,5.8,12,Hemanth Kumar,Shakti Kapoor,Akhilendra Mishra,Usha Nadkarni
love u... mr. kalakaar!,2011,152,Drama,5.3,426,S. Manasvi,Tusshar Kapoor,Amrita Rao,Ram Kapoor
love u... mr. kalakaar!,2011,152,Romance,5.3,426,S. Manasvi,Tusshar Kapoor,Amrita Rao,Ram Kapoor
love will take over,2018,140,Comedy,3,2092,Abhiraj Minawala,Sammy Jonas Heaney,Aayush Sharma,Warina Hussain
love will take over,2018,140,Drama,3,2092,Abhiraj Minawala,Sammy Jonas Heaney,Aayush Sharma,Warina Hussain
love will take over,2018,140,Music,3,2092,Abhiraj Minawala,Sammy Jonas Heaney,Aayush Sharma,Warina Hussain
love you to death,2012,102,Comedy,5.3,7,Rafeeq Ellias,Sohrab Ardeshir,Abhro Banerjee,Kallol Banerjee
love you to death,2012,102,Thriller,5.3,7,Rafeeq Ellias,Sohrab Ardeshir,Abhro Banerjee,Kallol Banerjee
lovefucked,2018,106,Drama,6,365,Aadish Keluskar,Himanshu Kohli,Rohit Kokate,Khushboo Upadhyay
lovefucked,2018,106,Romance,6,365,Aadish Keluskar,Himanshu Kohli,Rohit Kokate,Khushboo Upadhyay
loveshhuda,2016,133,Comedy,4.5,552,Vaibhav Misra,Girish Taurani,Navneet Kaur Dhillon,Tisca Chopra
loveshhuda,2016,133,Romance,4.5,552,Vaibhav Misra,Girish Taurani,Navneet Kaur Dhillon,Tisca Chopra
"lovesongs yesterday, today & tomorrow",2008,91,Drama,5.1,42,Jayabrato Chatterjee,Jaya Bachchan,Om Puri,Mallika Sarabhai
"lsd love, sex aur dhokha",2010,155,Comedy,7.1,5376,Dibakar Banerjee,Nushrat Bharucha,Anshuman Jha,Neha Chauhan
"lsd love, sex aur dhokha",2010,155,Crime,7.1,5376,Dibakar Banerjee,Nushrat Bharucha,Anshuman Jha,Neha Chauhan
"lsd love, sex aur dhokha",2010,155,Drama,7.1,5376,Dibakar Banerjee,Nushrat Bharucha,Anshuman Jha,Neha Chauhan
lucifer,2019,175,Action,7.5,8210,Prithviraj Sukumaran,Mohanlal,Vivek Oberoi,Manju Warrier
lucifer,2019,175,Crime,7.5,8210,Prithviraj Sukumaran,Mohanlal,Vivek Oberoi,Manju Warrier
lucifer,2019,175,Drama,7.5,8210,Prithviraj Sukumaran,Mohanlal,Vivek Oberoi,Manju Warrier
luck,2009,141,Action,4.8,2513,Soham Shah,Mithun Chakraborty,Sanjay Dutt,Imran Khan
luck,2009,141,Adventure,4.8,2513,Soham Shah,Mithun Chakraborty,Sanjay Dutt,Imran Khan
